 VARIABLES = X, Y, DEN, U, V, PRE, Tem, StrF
 ZONE  I =          251 , J =           61 
 DATAPACKING=BLOCK, VARLOCATION=([3-8]=CELLCENTERED)
  3.983343532543615E-003  4.025430356198038E-003  4.073765887734295E-003
  4.128067330362206E-003  4.188034292982933E-003  4.253350133702120E-003
  4.323683313380220E-003  4.398688756256864E-003  4.478009215654393E-003
  4.561276643049385E-003  4.648113556130022E-003  4.738134405596245E-003
  4.830946939007858E-003  4.926153558562669E-003  5.023352671769035E-003
  5.122140032024386E-003  5.222110068407018E-003  5.322857201464715E-003
  5.423977142715346E-003  5.525068176705634E-003  5.625732422057759E-003
  5.725577069819376E-003  5.824215596092349E-003  5.921268947679727E-003
  6.016366696198775E-003  6.109148160661343E-003  6.199263493446701E-003
  6.286374729926717E-003  6.370156797044996E-003  6.450298479750190E-003
  6.526503343146728E-003  6.598490607525749E-003  6.665995974611472E-003
  6.728772403399238E-003  6.786590833108403E-003  6.839240852109006E-003
  6.886531311036311E-003  6.928290878593498E-003  6.964368539053334E-003
  6.994634029870293E-003  7.018978218897087E-003  7.037313419842489E-003
  7.049573645604221E-003  7.055714798762440E-003  7.055714798762543E-003
  7.049573645604332E-003  7.037313419842573E-003  7.018978218897172E-003
  6.994634029870263E-003  6.964368539053375E-003  6.928290878593570E-003
  6.886531311036278E-003  6.839240852109035E-003  6.786590833108419E-003
  6.728772403399301E-003  6.665995974611543E-003  6.598490607525792E-003
  6.526503343146789E-003  6.450298479750325E-003  6.370156797045148E-003
  6.286374729926799E-003  6.199263493446843E-003  6.109148160661475E-003
  6.016366696198861E-003  5.921268947679741E-003  5.824215596092373E-003
  5.725577069819397E-003  5.625732422057847E-003  5.525068176705754E-003
  5.423977142715424E-003  5.322857201464796E-003  5.222110068407121E-003
  5.122140032024460E-003  5.023352671769087E-003  4.926153558562742E-003
  4.830946939007900E-003  4.738134405596305E-003  4.648113556130083E-003
  4.561276643049521E-003  4.478009215654485E-003  4.398688756256826E-003
  4.323683313380191E-003  4.253350133702158E-003  4.188034292982943E-003
  4.128067330362284E-003  4.073765887734406E-003  4.025430356198155E-003
  3.983343532543710E-003  3.947769289736298E-003  3.918951262914663E-003
  3.897111558809657E-003  3.882449490806531E-003  3.875140344495326E-003
  3.875334184185356E-003  3.883154703185992E-003  3.898698127552198E-003
  3.922032185428131E-003  3.953195146638401E-003  3.992194948265462E-003
  4.039008416752947E-003  4.093580597503452E-003  4.155824207008707E-003
  4.225619223427048E-003  4.302812626433466E-003  4.387218302289401E-003
  4.478617130402427E-003  4.576757263977257E-003  4.681354617828567E-003
  4.792093576233720E-003  4.908627933637803E-003  5.030582076043406E-003
  5.157552410154427E-003  5.289109045609735E-003  5.424797733871328E-003
  5.564142061638162E-003  5.706645892934264E-003  5.851796055490210E-003
  5.999065257711880E-003  6.147915218792213E-003  6.297799994026092E-003
  6.448169473103715E-003  6.598473018236557E-003  6.748163216604287E-003
  6.896699708633975E-003  7.043553051952283E-003  7.188208584952603E-003
  7.330170241982252E-003  7.468964275808117E-003  7.604142844318890E-003
  7.735287410691607E-003  7.862011913467703E-003  7.983965660975924E-003
  8.100835907106935E-003  8.212350069424940E-003  8.318277554279061E-003
  8.418431155014677E-003  8.512667999411519E-003  8.600890027004413E-003
  8.683043982024777E-003  8.759120917483300E-003  8.829155211583629E-003
  8.893223108314790E-003  8.951440799755723E-003  9.003962076304346E-003
  9.050975580943536E-003  9.092701707721395E-003  9.129389193765021E-003
  9.161311458058536E-003  9.188762747167392E-003  9.212054146891536E-003
  9.231509526252251E-003  9.247461473908394E-003  9.260247291779268E-003
  9.270205101437981E-003  9.277670117653286E-003  9.282971135977413E-003
  9.286427272328009E-003  9.288344984945060E-003  9.289015399653672E-003
  9.288711948353744E-003  9.287688322605606E-003  9.286176734335285E-003
  9.284386467613721E-003  9.282502699728360E-003  9.280685563739673E-003
  9.279069423019305E-003  9.277762326295971E-003  9.276845613827411E-003
  9.276373648127497E-003  9.288456540480402E-003  9.285593805396574E-003
  9.279851883038212E-003  9.271197895067551E-003  9.259582603778217E-003
  9.244940534306457E-003  9.227190175235447E-003  9.206234286530324E-003
  9.181960347150244E-003  9.154241176414744E-003  9.122935762850129E-003
  9.087890330922228E-003  9.048939671949146E-003  9.005908757960260E-003
  8.958614650801999E-003  8.906868706878424E-003  8.850479071521991E-003
  8.789253443927867E-003  8.723002085457045E-003  8.651541033920494E-003
  8.574695480254904E-003  8.492303253410303E-003  8.404218358578474E-003
  8.310314505993260E-003  8.210488569193484E-003  8.104663908615693E-003
  7.992793499404406E-003  7.874862806166080E-003  7.750892350027176E-003
  7.620939920294605E-003  7.485102390425978E-003  7.343517103873209E-003
  7.196362804369531E-003  7.043860093863480E-003  6.886271409863422E-003
  6.723900520592234E-003  6.557091546074631E-003  6.386227520923571E-003
  6.211728521554985E-003  6.034049383583740E-003  5.853677046017475E-003
  5.671127560508672E-003  5.486942807227497E-003  5.301686962798401E-003
  5.115942768637504E-003  4.930307645139553E-003  4.745389703508129E-003
  4.561803702016477E-003  4.380166990688935E-003  4.201095493047443E-003
  4.025199764244288E-003  3.853081162636860E-003  3.685328174568341E-003
  3.522512919109731E-003  3.365187861433736E-003  3.213882758875198E-003
  3.069101855454121E-003  2.931321339586707E-003  2.800987076624439E-003
  2.678512620672038E-003  2.564277506077689E-003  2.458625819376967E-003
  2.361865045560968E-003  2.274265181155563E-003  2.196058104388331E-003
  2.127437189565665E-003  2.068557152546123E-003  2.019534111786554E-003
  1.980445848910459E-003  1.951332253695013E-003  1.932195934358181E-003
  1.923002977591652E-003  1.923683843726449E-003  1.934134379572120E-003
  1.954216933417118E-003  1.983761560529473E-003  2.022567304970503E-003
  2.070403544411444E-003  2.127011391059536E-003  2.192105134963488E-003
  2.265373722564569E-003  2.346482265206719E-003  2.435073567407268E-003
  2.530769671496575E-003  2.633173414743067E-003  2.741869992099553E-003
  2.856428523540224E-003  2.976403622011748E-003  3.101336959461485E-003
  3.230758829456896E-003  3.364189704702705E-003  3.501141785571226E-003
  3.641120540333684E-003  3.783626234962221E-003  3.928155450468607E-003
  4.074202585789936E-003  4.221261345437678E-003  4.368826209860612E-003
  4.516393886109204E-003  4.663464737055987E-003  4.809544187486711E-003
  4.954144104444244E-003  5.096784149331277E-003  5.236993100333122E-003
  5.374310141931483E-003  5.508286119093389E-003  5.638484754572703E-003
  5.764483825715192E-003  5.885876299847309E-003  6.002271423950508E-003
  6.113295768335264E-003  6.218594220834992E-003  6.317830929786605E-003
  6.410690193463121E-003  6.496877294943118E-003  6.576119279202631E-003
  6.648165672032637E-003  6.712789138332692E-003  6.769786078900593E-003
  6.818977164004011E-003  6.860207802993738E-003  6.893348548639166E-003
  6.918295435293214E-003  6.934970250456815E-003  6.943320738891482E-003
  6.943320738891562E-003  6.934970250456900E-003  6.918295435293345E-003
  6.893348548639226E-003  6.860207802993732E-003  6.818977164004027E-003
  6.769786078900690E-003  6.712789138332697E-003  6.648165672032665E-003
  6.576119279202692E-003  6.496877294943159E-003  6.410690193463191E-003
  6.317830929786678E-003  6.218594220835076E-003  6.113295768335344E-003
  6.002271423950581E-003  5.885876299847424E-003  5.764483825715330E-003
  5.638484754572856E-003  5.508286119093592E-003  5.374310141931639E-003
  5.236993100333191E-003  5.096784149331360E-003  4.954144104444398E-003
  4.809544187486914E-003  4.663464737056183E-003  4.516393886109322E-003
  4.368826209860713E-003  4.221261345437875E-003  4.074202585790025E-003
  3.928155450468660E-003  3.783626234962296E-003  3.641120540333755E-003
  3.501141785571276E-003  3.364189704702810E-003  3.230758829457033E-003
  3.101336959461493E-003  2.976403622011690E-003  2.856428523540154E-003
  2.741869992099555E-003  2.633173414743122E-003  2.530769671496651E-003
  2.435073567407427E-003  2.346482265206778E-003  2.265373722564612E-003
  2.192105134963490E-003  2.127011391059543E-003  2.070403544411481E-003
  2.022567304970503E-003  1.983761560529504E-003  1.954216933417101E-003
  1.934134379572111E-003  1.923683843726488E-003  1.923002977591668E-003
  1.932195934358200E-003  1.951332253695047E-003  1.980445848910421E-003
  2.019534111786488E-003  2.068557152546027E-003  2.127437189565544E-003
  2.196058104388304E-003  2.274265181155546E-003  2.361865045560941E-003
  2.458625819376912E-003  2.564277506077672E-003  2.678512620672107E-003
  2.800987076624478E-003  2.931321339586744E-003  3.069101855454211E-003
  3.213882758875347E-003  3.365187861433862E-003  3.522512919109859E-003
  3.685328174568460E-003  3.853081162636969E-003  4.025199764244274E-003
  4.201095493047368E-003  4.380166990688903E-003  4.561803702016503E-003
  4.745389703508174E-003  4.930307645139509E-003  5.115942768637523E-003
  5.301686962798409E-003  5.486942807227471E-003  5.671127560508609E-003
  5.853677046017404E-003  6.034049383583684E-003  6.211728521554894E-003
  6.386227520923515E-003  6.557091546074718E-003  6.723900520592339E-003
  6.886271409863550E-003  7.043860093863590E-003  7.196362804369582E-003
  7.343517103873209E-003  7.485102390425971E-003  7.620939920294571E-003
  7.750892350027150E-003  7.874862806166106E-003  7.992793499404453E-003
  8.104663908615653E-003  8.210488569193432E-003  8.310314505993240E-003
  8.404218358578427E-003  8.492303253410336E-003  8.574695480254853E-003
  8.651541033920492E-003  8.723002085457102E-003  8.789253443927956E-003
  8.850479071522034E-003  8.906868706878440E-003  8.958614650802083E-003
  9.005908757960378E-003  9.048939671949193E-003  9.087890330922260E-003
  9.122935762850167E-003  9.154241176414757E-003  9.181960347150287E-003
  9.206234286530416E-003  9.227190175235577E-003  9.244940534306577E-003
  9.259582603778307E-003  9.271197895067555E-003  9.279851883038159E-003
  9.285593805396538E-003  9.288456540480387E-003  9.262321096318653E-003
  9.256047217392037E-003  9.243494429972340E-003  9.224652646771655E-003
  9.199506680725011E-003  9.168036205505430E-003  9.130215743551077E-003
  9.086014712775420E-003  9.035397567573633E-003  8.978324070960525E-003
  8.914749735513297E-003  8.844626467151369E-003  8.767903442097288E-003
  8.684528239151817E-003  8.594448244274093E-003  8.497612330890494E-003
  8.393972813372726E-003  8.283487658118477E-003  8.166122927896832E-003
  8.041855424484514E-003  7.910675487773487E-003  7.772589900254021E-003
  7.627624842003819E-003  7.475828836326795E-003  7.317275624508630E-003
  7.152066907759632E-003  6.980334895090891E-003  6.802244601321523E-003
  6.617995840866518E-003  6.427824870496347E-003  6.232005642066605E-003
  6.030850631265245E-003  5.824711219072909E-003  5.613977609874313E-003
  5.399078279260326E-003  5.180478952950975E-003  4.958681126961760E-003
  4.734220144861192E-003  4.507662859415744E-003  4.279604906408818E-003
  4.050667628171577E-003  3.821494689982711E-003  3.592748430185185E-003
  3.365105993970838E-003  3.139255301063692E-003  2.915890893111368E-003
  2.695709715780016E-003  2.479406882274422E-003  2.267671464865981E-003
  2.061182362074782E-003  1.860604281625996E-003  1.666583878077043E-003
  1.479746080471255E-003  1.300690639695242E-003  1.129988921151365E-003
  9.681809664023459E-004  8.157728362920880E-004  6.732342504941326E-004
  5.409965308738192E-004  4.194508512813749E-004  3.089467922726144E-004
  2.097911975584934E-004  1.222473248167019E-004  4.653427910448476E-005
 -1.717328322316786E-005 -6.874519491731812E-005 -1.080955792332914E-004
 -1.351824308072557E-004 -1.500069931537616E-004 -1.526129517432935E-004
 -1.430854624123779E-004 -1.215500334670399E-004 -8.817127846023341E-005
 -4.315155662724043E-005  1.327048009491920E-005  8.082142211412156E-005
  1.591947032455920E-004  2.480522554570870E-004  3.470262066761145E-004
  4.557206110162588E-004  5.737132024509704E-004  7.005571661386067E-004
  8.357829187277254E-004  9.788998929890001E-004  1.129398324319688E-003
  1.286751031298796E-003  1.450415190836380E-003  1.619834104510617E-003
  1.794438952134747E-003  1.973650534030611E-003  2.156880998742376E-003
  2.343535554044260E-003  2.533014162584149E-003  2.724713218683468E-003
  2.918027206353699E-003  3.112350336956640E-003  3.307078165092580E-003
  3.501609181330730E-003  3.695346380201892E-003  3.887698801318914E-003
  4.078083042600973E-003  4.265924742927822E-003  4.450660031880220E-003
  4.631736945585421E-003  4.808616805097922E-003  4.980775555709234E-003
  5.147705064662291E-003  5.308914375020456E-003  5.463930913434782E-003
  5.612301648987947E-003  5.753594201691636E-003  5.887397897656799E-003
  6.013324769337199E-003  6.131010498496467E-003  6.240115300617722E-003
  6.340324747610109E-003  6.431350528883278E-003  6.512931147770953E-003
  6.584832552618616E-003  6.646848700898480E-003  6.698802055688858E-003
  6.740544012758087E-003  6.771955257977503E-003  6.792946054097483E-003
  6.803456456330508E-003  6.803456456330536E-003  6.792946054097550E-003
  6.771955257977548E-003  6.740544012758060E-003  6.698802055688888E-003
  6.646848700898457E-003  6.584832552618586E-003  6.512931147770954E-003
  6.431350528883248E-003  6.340324747610124E-003  6.240115300617758E-003
  6.131010498496535E-003  6.013324769337277E-003  5.887397897656898E-003
  5.753594201691687E-003  5.612301648987923E-003  5.463930913434829E-003
  5.308914375020555E-003  5.147705064662392E-003  4.980775555709421E-003
  4.808616805098119E-003  4.631736945585516E-003  4.450660031880290E-003
  4.265924742927940E-003  4.078083042601208E-003  3.887698801319194E-003
  3.695346380202104E-003  3.501609181330875E-003  3.307078165092733E-003
  3.112350336956751E-003  2.918027206353806E-003  2.724713218683548E-003
  2.533014162584158E-003  2.343535554044324E-003  2.156880998742522E-003
  1.973650534030831E-003  1.794438952134828E-003  1.619834104510614E-003
  1.450415190836358E-003  1.286751031298747E-003  1.129398324319751E-003
  9.788998929891261E-004  8.357829187278706E-004  7.005571661386804E-004
  5.737132024510297E-004  4.557206110162980E-004  3.470262066761708E-004
  2.480522554571360E-004  1.591947032456281E-004  8.082142211415968E-005
  1.327048009493675E-005 -4.315155662725628E-005 -8.817127846018348E-005
 -1.215500334670233E-004 -1.430854624123910E-004 -1.526129517433053E-004
 -1.500069931538239E-004 -1.351824308073397E-004 -1.080955792334043E-004
 -6.874519491739278E-005 -1.717328322320971E-005  4.653427910444717E-005
  1.222473248167012E-004  2.097911975584646E-004  3.089467922726532E-004
  4.194508512814384E-004  5.409965308738411E-004  6.732342504941619E-004
  8.157728362922111E-004  9.681809664025095E-004  1.129988921151509E-003
  1.300690639695376E-003  1.479746080471378E-003  1.666583878077076E-003
  1.860604281625980E-003  2.061182362074719E-003  2.267671464865944E-003
  2.479406882274451E-003  2.695709715780074E-003  2.915890893111370E-003
  3.139255301063697E-003  3.365105993970837E-003  3.592748430185136E-003
  3.821494689982634E-003  4.050667628171496E-003  4.279604906408690E-003
  4.507662859415666E-003  4.734220144861172E-003  4.958681126961855E-003
  5.180478952951111E-003  5.399078279260400E-003  5.613977609874414E-003
  5.824711219072970E-003  6.030850631265287E-003  6.232005642066620E-003
  6.427824870496422E-003  6.617995840866535E-003  6.802244601321545E-003
  6.980334895090913E-003  7.152066907759554E-003  7.317275624508580E-003
  7.475828836326828E-003  7.627624842003771E-003  7.772589900254053E-003
  7.910675487773524E-003  8.041855424484519E-003  8.166122927896794E-003
  8.283487658118488E-003  8.393972813372667E-003  8.497612330890502E-003
  8.594448244274144E-003  8.684528239151881E-003  8.767903442097323E-003
  8.844626467151442E-003  8.914749735513311E-003  8.978324070960556E-003
  9.035397567573723E-003  9.086014712775479E-003  9.130215743551166E-003
  9.168036205505551E-003  9.199506680725063E-003  9.224652646771744E-003
  9.243494429972351E-003  9.256047217392000E-003  9.262321096318622E-003
  9.196691833063462E-003  9.186949406696773E-003  9.167471546485430E-003
  9.138272150414392E-003  9.099371861756493E-003  9.050797853975591E-003
  8.992583587689350E-003  8.924768573272032E-003  8.847398177570603E-003
  8.760523515317623E-003  8.664201466102200E-003  8.558494855241412E-003
  8.443472833234203E-003  8.319211479721781E-003  8.185794653016814E-003
  8.043315093845560E-003  7.891875782963548E-003  7.731591542446477E-003
  7.562590858266793E-003  7.385017893887924E-003  7.199034654112435E-003
  7.004823252064057E-003  6.802588226073955E-003  6.592558848194346E-003
  6.374991364635952E-003  6.150171108138801E-003  5.918414421397910E-003
  5.680070337772943E-003  5.435521965660304E-003  5.185187530803289E-003
  4.929521038475194E-003  4.669012523943058E-003  4.404187867575259E-003
  4.135608161406169E-003  3.863868621119269E-003  3.589597046918934E-003
  3.313451845166487E-003  3.036119628839826E-003  2.758312425007561E-003
  2.480764522328757E-003  2.204228994344347E-003  1.929473945510893E-003
  1.657278524549988E-003  1.388428753892044E-003  1.123713228502579E-003
  8.639187330488779E-004  6.098258299606643E-004  3.622044697337892E-004
  1.218096681737344E-004 -1.106226998600113E-004 -3.343799518199743E-004
 -5.487764535702916E-004 -7.531572460166636E-004 -9.469014152705203E-004
 -1.129425180695654E-003 -1.300184678649510E-003 -1.458678432350063E-003
 -1.604449494497340E-003 -1.737087257753697E-003 -1.856228934119891E-003
 -1.961560705836309E-003 -2.052818554254288E-003 -2.129788778386468E-003
 -2.192308216348254E-003 -2.240264184363208E-003 -2.273594152778037E-003
 -2.292285176673116E-003 -2.296373102515870E-003 -2.285941571863740E-003
 -2.261120841992526E-003 -2.222086444854031E-003 -2.169057705963031E-003
 -2.102296141238524E-003 -2.022103750033035E-003 -1.928821225042207E-003
 -1.822826090658887E-003 -1.704530786829674E-003 -1.574380712586717E-003
 -1.432852238858518E-003 -1.280450701150408E-003 -1.117708382667687E-003
 -9.451824922783093E-004 -7.634531469245243E-004 -5.731213609710345E-004
 -3.748070475587807E-004 -1.691470361865228E-004  4.320689304054498E-005
  2.615899546194403E-004  4.853262813720289E-004  7.137308272822945E-004
  9.461112455033684E-004  1.181769743004786E-003  1.420004911275178E-003
  1.660113531102860E-003  1.901392351759554E-003  2.143139843631892E-003
  2.384657923079372E-003  2.625253649026161E-003  2.864240889031124E-003
  3.100941954296475E-003  3.334689201989816E-003  3.564826602641667E-003
  3.790711270533205E-003  4.011714956546345E-003  4.227225499445785E-003
  4.436648234781461E-003  4.639407358626176E-003  4.834947243854440E-003
  5.022733707023544E-003  5.202255223490679E-003  5.373024088299260E-003
  5.534577521146273E-003  5.686478712787051E-003  5.828317811564919E-003
  5.959712847549075E-003  6.080310592567899E-003  6.189787355248331E-003
  6.287849708124155E-003  6.374235146591346E-003  6.448712677850157E-003
  6.511083338777480E-003  6.561180641679328E-003  6.598870947130302E-003
  6.624053763077849E-003  6.636661969735955E-003  6.636661969736011E-003
  6.624053763077918E-003  6.598870947130360E-003  6.561180641679359E-003
  6.511083338777512E-003  6.448712677850039E-003  6.374235146591316E-003
  6.287849708124141E-003  6.189787355248269E-003  6.080310592567889E-003
  5.959712847549065E-003  5.828317811564942E-003  5.686478712787149E-003
  5.534577521146410E-003  5.373024088299398E-003  5.202255223490740E-003
  5.022733707023576E-003  4.834947243854463E-003  4.639407358626286E-003
  4.436648234781676E-003  4.227225499445937E-003  4.011714956546480E-003
  3.790711270533319E-003  3.564826602641756E-003  3.334689201989986E-003
  3.100941954296708E-003  2.864240889031405E-003  2.625253649026383E-003
  2.384657923079583E-003  2.143139843632050E-003  1.901392351759692E-003
  1.660113531102936E-003  1.420004911275168E-003  1.181769743004746E-003
  9.461112455034881E-004  7.137308272825147E-004  4.853262813720933E-004
  2.615899546193703E-004  4.320689304045083E-005 -1.691470361866048E-004
 -3.748070475587894E-004 -5.731213609709352E-004 -7.634531469243618E-004
 -9.451824922782336E-004 -1.117708382667610E-003 -1.280450701150345E-003
 -1.432852238858450E-003 -1.574380712586673E-003 -1.704530786829642E-003
 -1.822826090658875E-003 -1.928821225042185E-003 -2.022103750032991E-003
 -2.102296141238478E-003 -2.169057705962989E-003 -2.222086444854084E-003
 -2.261120841992568E-003 -2.285941571863815E-003 -2.296373102515927E-003
 -2.292285176673190E-003 -2.273594152778038E-003 -2.240264184363256E-003
 -2.192308216348277E-003 -2.129788778386492E-003 -2.052818554254313E-003
 -1.961560705836202E-003 -1.856228934119854E-003 -1.737087257753737E-003
 -1.604449494497349E-003 -1.458678432349927E-003 -1.300184678649310E-003
 -1.129425180695497E-003 -9.469014152703874E-004 -7.531572460165289E-004
 -5.487764535702666E-004 -3.343799518199916E-004 -1.106226998601082E-004
  1.218096681737093E-004  3.622044697338236E-004  6.098258299607163E-004
  8.639187330488914E-004  1.123713228502595E-003  1.388428753892031E-003
  1.657278524549920E-003  1.929473945510807E-003  2.204228994344214E-003
  2.480764522328705E-003  2.758312425007537E-003  3.036119628839817E-003
  3.313451845166553E-003  3.589597046919072E-003  3.863868621119414E-003
  4.135608161406324E-003  4.404187867575351E-003  4.669012523943171E-003
  4.929521038475288E-003  5.185187530803315E-003  5.435521965660290E-003
  5.680070337772947E-003  5.918414421397931E-003  6.150171108138745E-003
  6.374991364635952E-003  6.592558848194367E-003  6.802588226073937E-003
  7.004823252064057E-003  7.199034654112464E-003  7.385017893887902E-003
  7.562590858266801E-003  7.731591542446504E-003  7.891875782963529E-003
  8.043315093845585E-003  8.185794653016817E-003  8.319211479721828E-003
  8.443472833234295E-003  8.558494855241504E-003  8.664201466102217E-003
  8.760523515317723E-003  8.847398177570704E-003  8.924768573272084E-003
  8.992583587689434E-003  9.050797853975726E-003  9.099371861756593E-003
  9.138272150414442E-003  9.167471546485511E-003  9.186949406696801E-003
  9.196691833063472E-003  9.090455737744387E-003  9.077208515787206E-003
  9.050733618536795E-003  9.011069988874540E-003  8.958275678966813E-003
  8.892427446606710E-003  8.813620263813422E-003  8.721966773955437E-003
  8.617596738468375E-003  8.500656517621542E-003  8.371308630023748E-003
  8.229731433053998E-003  8.076118963532435E-003  7.910680969513693E-003
  7.733643157344200E-003  7.545247669238139E-003  7.345753793299319E-003
  7.135438901904885E-003  6.914599598307537E-003  6.683553046363788E-003
  6.442638445022028E-003  6.192218604150788E-003  5.932681570756626E-003
  5.664442250415936E-003  5.387943965448761E-003  5.103659893141221E-003
  4.812094323526498E-003  4.513783685449375E-003  4.209297288729725E-003
  3.899237737186666E-003  3.584240977317801E-003  3.264975951247519E-003
  2.942143831942301E-003  2.616476830040313E-003  2.288736566363072E-003
  1.959712016362891E-003  1.630217038731108E-003  1.301087510785871E-003
  9.731780970203915E-004  6.473586884581659E-004  3.245105502362908E-004
  5.522223589140475E-006 -3.087147683605878E-004 -6.173103624265142E-004
 -9.193804905865951E-004 -1.214051655953242E-003 -1.500465499844182E-003
 -1.777783304805869E-003 -2.045190390566360E-003 -2.301900352494486E-003
 -2.547159104374491E-003 -2.780248686841142E-003 -3.000490807541123E-003
 -3.207250087172014E-003 -3.399936987925310E-003 -3.578010404589575E-003
 -3.740979909647119E-003 -3.888407642446399E-003 -4.019909839466765E-003
 -4.135158010306767E-003 -4.233879764596573E-003 -4.315859299282225E-003
 -4.380937560416484E-003 -4.429012096140969E-003 -4.460036618664949E-003
 -4.474020297275394E-003 -4.471026802998169E-003 -4.451173128708687E-003
 -4.414628207761177E-003 -4.361611353798030E-003 -4.292390545187475E-003
 -4.207280577514354E-003 -4.106641103275609E-003 -3.990874579021951E-003
 -3.860424140780422E-003 -3.715771421426843E-003 -3.557434327281209E-003
 -3.385964788146219E-003 -3.201946490904155E-003 -3.005992607993651E-003
 -2.798743530425472E-003 -2.580864609735864E-003 -2.353043918892741E-003
 -2.115990032552875E-003 -1.870429833902126E-003 -1.617106348707968E-003
 -1.356776608444309E-003 -1.090209545339786E-003 -8.181839182847223E-004
 -5.414862708421186E-004 -2.609089225381894E-004  2.275200871930505E-005
  3.086985510560242E-004  5.961327912941097E-004  8.842587546547765E-004
  1.172284252121658E-003  1.459422693916070E-003  1.744894870090869E-003
  2.027930695731889E-003  2.307770920320450E-003  2.583668800902008E-003
  2.854891736044271E-003  3.120722859391296E-003  3.380462592523530E-003
  3.633430152668864E-003  3.878965015545769E-003  4.116428329749047E-003
  4.345204281182808E-003  4.564701405272180E-003  4.774353844933754E-003
  4.973622551585200E-003  5.161996428190140E-003  5.338993410697970E-003
  5.504161487841418E-003  5.657079655464274E-003  5.797358805162579E-003
  5.924642544852738E-003  6.038607949429095E-003  6.138966240960020E-003
  6.225463396322664E-003  6.297880681501195E-003  6.356035111565889E-003
  6.399779835172194E-003  6.429004443066639E-003  6.443635200113317E-003
  6.443635200113328E-003  6.429004443066740E-003  6.399779835172221E-003
  6.356035111565940E-003  6.297880681501116E-003  6.225463396322491E-003
  6.138966240959916E-003  6.038607949429012E-003  5.924642544852655E-003
  5.797358805162514E-003  5.657079655464262E-003  5.504161487841400E-003
  5.338993410698037E-003  5.161996428190260E-003  4.973622551585353E-003
  4.774353844933890E-003  4.564701405272256E-003  4.345204281182881E-003
  4.116428329749108E-003  3.878965015545933E-003  3.633430152669051E-003
  3.380462592523769E-003  3.120722859391491E-003  2.854891736044373E-003
  2.583668800902133E-003  2.307770920320652E-003  2.027930695732155E-003
  1.744894870091125E-003  1.459422693916362E-003  1.172284252121897E-003
  8.842587546549468E-004  5.961327912941989E-004  3.086985510560727E-004
  2.275200871920431E-005 -2.609089225381974E-004 -5.414862708420214E-004
 -8.181839182846266E-004 -1.090209545339818E-003 -1.356776608444429E-003
 -1.617106348708087E-003 -1.870429833902226E-003 -2.115990032552874E-003
 -2.353043918892667E-003 -2.580864609735826E-003 -2.798743530425476E-003
 -3.005992607993597E-003 -3.201946490904087E-003 -3.385964788146147E-003
 -3.557434327281222E-003 -3.715771421426845E-003 -3.860424140780402E-003
 -3.990874579021895E-003 -4.106641103275527E-003 -4.207280577514295E-003
 -4.292390545187440E-003 -4.361611353798109E-003 -4.414628207761303E-003
 -4.451173128708756E-003 -4.471026802998187E-003 -4.474020297275430E-003
 -4.460036618665014E-003 -4.429012096140995E-003 -4.380937560416443E-003
 -4.315859299282236E-003 -4.233879764596510E-003 -4.135158010306681E-003
 -4.019909839466766E-003 -3.888407642446407E-003 -3.740979909647008E-003
 -3.578010404589406E-003 -3.399936987925179E-003 -3.207250087171837E-003
 -3.000490807541030E-003 -2.780248686841170E-003 -2.547159104374524E-003
 -2.301900352494522E-003 -2.045190390566431E-003 -1.777783304805856E-003
 -1.500465499844133E-003 -1.214051655953225E-003 -9.193804905865484E-004
 -6.173103624265460E-004 -3.087147683606860E-004  5.522223589041649E-006
  3.245105502362139E-004  6.473586884581463E-004  9.731780970203750E-004
  1.301087510785894E-003  1.630217038731245E-003  1.959712016363016E-003
  2.288736566363219E-003  2.616476830040442E-003  2.942143831942399E-003
  3.264975951247620E-003  3.584240977317903E-003  3.899237737186716E-003
  4.209297288729703E-003  4.513783685449410E-003  4.812094323526501E-003
  5.103659893141204E-003  5.387943965448779E-003  5.664442250415898E-003
  5.932681570756613E-003  6.192218604150790E-003  6.442638445022041E-003
  6.683553046363775E-003  6.914599598307562E-003  7.135438901904890E-003
  7.345753793299323E-003  7.545247669238174E-003  7.733643157344225E-003
  7.910680969513773E-003  8.076118963532433E-003  8.229731433054001E-003
  8.371308630023767E-003  8.500656517621639E-003  8.617596738468538E-003
  8.721966773955413E-003  8.813620263813481E-003  8.892427446606751E-003
  8.958275678966919E-003  9.011069988874597E-003  9.050733618536854E-003
  9.077208515787315E-003  9.090455737744432E-003  8.942693500176579E-003
  8.925928746465995E-003  8.892431792578011E-003  8.842267527441895E-003
  8.775532753865820E-003  8.692355584644120E-003  8.592894687087209E-003
  8.477338414938012E-003  8.345903871796644E-003  8.198835954005900E-003
  8.036406421614664E-003  7.858913044300342E-003  7.666678865152730E-003
  7.460051619620941E-003  7.239403336869681E-003  7.005130144880301E-003
  6.757652285595214E-003  6.497414340471549E-003  6.224885651586445E-003
  5.940560916508610E-003  5.644960923382272E-003  5.338633385819217E-003
  5.022153830251782E-003  4.696126483983377E-003  4.361185107806936E-003
  4.017993718413031E-003  3.667247144543685E-003  3.309671363613284E-003
  2.946023573264629E-003  2.577091950725623E-003  2.203695067310762E-003
  1.826680929145109E-003  1.446925622772266E-003  1.065331556970948E-003
  6.828252957426826E-004  3.003549908288564E-004 -8.111257248935408E-005
 -4.605952917498924E-004 -8.370993984990997E-004 -1.209623405662675E-003
